Date,GameID,Drive,qtr,down,time,TimeUnder,TimeSecs,PlayTimeDiff,SideofField,yrdln,yrdline100,ydstogo,ydsnet,GoalToGo,FirstDown,posteam,DefensiveTeam,desc,PlayAttempted,Yards.Gained,sp,Touchdown,ExPointResult,TwoPointConv,DefTwoPoint,Safety,Onsidekick,PuntResult,PlayType,Passer,Passer_ID,PassAttempt,PassOutcome,PassLength,AirYards,YardsAfterCatch,QBHit,PassLocation,InterceptionThrown,Interceptor,Rusher,Rusher_ID,RushAttempt,RunLocation,RunGap,Receiver,Receiver_ID,Reception,ReturnResult,Returner,BlockingPlayer,Tackler1,Tackler2,FieldGoalResult,FieldGoalDistance,Fumble,RecFumbTeam,RecFumbPlayer,Sack,Challenge.Replay,ChalReplayResult,Accepted.Penalty,PenalizedTeam,PenaltyType,PenalizedPlayer,Penalty.Yards,PosTeamScore,DefTeamScore,ScoreDiff,AbsScoreDiff,HomeTeam,AwayTeam,Timeout_Indicator,Timeout_Team,posteam_timeouts_pre,HomeTimeouts_Remaining_Pre,AwayTimeouts_Remaining_Pre,HomeTimeouts_Remaining_Post,AwayTimeouts_Remaining_Post,No_Score_Prob,Opp_Field_Goal_Prob,Opp_Safety_Prob,Opp_Touchdown_Prob,Field_Goal_Prob,Safety_Prob,Touchdown_Prob,ExPoint_Prob,TwoPoint_Prob,ExpPts,EPA,airEPA,yacEPA,Home_WP_pre,Away_WP_pre,Home_WP_post,Away_WP_post,Win_Prob,WPA,airWPA,yacWPA,Season
13/09/09,2009091308,5,2,NA,10:19,11,2419,0,TB,30,30,0,0,0,NA,DAL,TB,M.Nugent kicks 67 yards from TB 30 to DAL 3. F.Jones to DAL 17 for 14 yards (Q.Black).,1,14,0,0,NA,NA,NA,0,0,NA,Kickoff,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,F.Jones,NA,Q.Black,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,6,7,-1,1,TB,DAL,0,None,2,2,2,2,2,0.149371276,0.147206114,0.005344139,0.220169486,0.188678796,0.002924086,0.286306104,0,0,0.58253427,-0.254602211,NA,NA,0.534910554,0.465089446,0.542002468,0.457997532,0.465089446,-0.007091915,NA,NA,2009
13/09/09,2009091308,5,2,1,10:12,11,2412,7,DAL,17,83,10,23,0,1,DAL,TB,(10:12) M.Barber up the middle pushed ob at DAL 40 for 23 yards (S.Piscitelli).,1,23,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,M.Barber,00-0023544,1,middle,NA,NA,None,0,NA,NA,NA,S.Piscitelli,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,6,7,-1,1,TB,DAL,0,None,2,2,2,2,2,0.160158646,0.154141247,0.006707227,0.230582478,0.176689807,0.002853198,0.268867398,0,0,0.327932059,1.875068304,NA,NA,0.542002468,0.457997532,0.483315533,0.516684467,0.457997532,0.058686935,NA,NA,2009
13/09/09,2009091308,5,2,1,9:48,10,2388,24,DAL,40,60,10,26,0,0,DAL,TB,(9:48) M.Barber up the middle to DAL 43 for 3 yards (R.Miller).,1,3,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,M.Barber,00-0023544,1,middle,NA,NA,None,0,NA,NA,NA,R.Miller,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,6,7,-1,1,TB,DAL,0,None,2,2,2,2,2,0.113336258,0.095419769,0.001034227,0.142129657,0.258789997,0.003032984,0.386257109,0,0,2.203000363,-0.245216289,NA,NA,0.483315533,0.516684467,0.487082016,0.512917984,0.516684467,-0.003766483,NA,NA,2009
13/09/09,2009091308,5,2,2,9:08,10,2348,40,DAL,43,57,7,26,0,0,DAL,TB,(9:08) (Shotgun) T.Romo pass incomplete short right to P.Crayton [G.Adams].,1,0,0,0,NA,NA,NA,0,0,NA,Pass,T.Romo,00-0021678,1,Incomplete Pass,Short,9,0,1,right,0,NA,NA,None,0,NA,NA,P.Crayton,00-0022766,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,6,7,-1,1,TB,DAL,0,None,2,2,2,2,2,0.129693787,0.099491839,0.001169442,0.148108622,0.259828145,0.003216552,0.358491613,0,0,1.957784074,-0.810977414,1.036371261,-1.847348675,0.487082016,0.512917984,0.510864843,0.489135157,0.512917984,-0.023782826,0.032702745,-0.056485571,2009
13/09/09,2009091308,5,2,3,9:00,9,2340,8,DAL,43,57,7,26,0,0,DAL,TB,(9:00) (Shotgun) T.Romo pass incomplete short middle to P.Crayton (R.Barber) [J.Wilkerson].,1,0,0,0,NA,NA,NA,0,0,NA,Pass,T.Romo,00-0021678,1,Incomplete Pass,Short,12,0,1,middle,0,NA,NA,None,0,NA,NA,P.Crayton,00-0022766,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,6,7,-1,1,TB,DAL,0,None,2,2,2,2,2,0.141570173,0.123733927,0.001652441,0.18568033,0.247877051,0.003791613,0.295694465,0,0,1.146806661,-1.49871477,2.023492115,-3.522206885,0.510864843,0.489135157,0.555701427,0.444298573,0.489135157,-0.044836584,0.062848536,-0.10768512,2009
13/09/09,2009091308,5,2,4,8:52,9,2332,8,DAL,43,57,7,26,0,1,DAL,TB,"(8:52) (Punt formation) M.McBriar punts 57 yards to end zone, Center-L.Ladouceur, Touchback.",1,0,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,Touchback,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,6,7,-1,1,TB,DAL,0,None,2,2,2,2,2,0.178296385,0.174019665,0.002656458,0.251773561,0.197425688,0.00503921,0.190789034,0,0,-0.351908109,-0.215172697,NA,NA,0.555701427,0.444298573,0.534080316,0.465919684,0.444298573,0.021621111,NA,NA,2009
13/09/09,2009091308,6,2,1,8:42,9,2322,10,TB,20,80,10,30,0,1,TB,DAL,(8:42) B.Leftwich pass deep left to A.Bryant pushed ob at 50 for 30 yards (T.Newman).,1,30,0,0,NA,NA,NA,0,0,NA,Pass,B.Leftwich,00-0022177,1,Complete,Deep,17,13,0,left,0,NA,NA,None,0,NA,NA,A.Bryant,00-0021191,1,NA,NA,NA,T.Newman,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,6,1,1,TB,DAL,0,None,2,2,2,2,2,0.206032804,0.136931454,0.004964091,0.204051275,0.1765968,0.002718631,0.268704945,0,0,0.567080807,2.238335366,1.345146796,0.89318857,0.534080316,0.465919684,0.610605694,0.389394306,0.534080316,0.076525378,0.043778304,0.032747073,2009
13/09/09,2009091308,6,2,1,8:09,9,2289,33,MID,50,50,10,32,0,0,TB,DAL,(8:09) D.Ward right guard to DAL 48 for 2 yards (M.Spears).,1,2,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,D.Ward,00-0022770,1,right,guard,NA,None,0,NA,NA,NA,M.Spears,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,6,1,1,TB,DAL,0,None,2,2,2,2,2,0.127187396,0.070508063,4.17E-04,0.10447671,0.279648753,0.002833788,0.414928231,0,0,2.805416172,-0.351705152,NA,NA,0.610605694,0.389394306,0.601066376,0.398933624,0.610605694,-0.009539318,NA,NA,2009
13/09/09,2009091308,6,2,2,7:34,8,2254,35,DAL,48,48,8,34,0,0,TB,DAL,"(7:34) D.Ward left tackle to DAL 46 for 2 yards (D.Ware, T.Newman).",1,2,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,D.Ward,00-0022770,1,left,tackle,NA,None,0,NA,NA,NA,D.Ware,T.Newman,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,6,1,1,TB,DAL,0,None,2,2,2,2,2,0.146725512,0.076076905,5.92E-04,0.113400251,0.287639739,0.002990735,0.372575169,0,0,2.45371102,-0.540745192,NA,NA,0.601066376,0.398933624,0.585162281,0.414837719,0.601066376,-0.015904095,NA,NA,2009
13/09/09,2009091308,6,2,3,6:50,7,2210,44,DAL,46,46,6,34,0,0,TB,DAL,(6:50) (Shotgun) B.Leftwich pass incomplete short left to D.Ward.,1,0,0,0,NA,NA,NA,0,0,NA,Pass,B.Leftwich,00-0022177,1,Incomplete Pass,Short,6,0,0,left,0,NA,NA,None,0,NA,NA,D.Ward,00-0022770,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,6,1,1,TB,DAL,0,None,2,2,2,2,2,0.17642859,0.084923578,7.08E-04,0.128200285,0.296148568,0.003406474,0.310184991,0,0,1.912965828,-1.388004668,1.37518264,-2.763187308,0.585162281,0.414837719,0.540772033,0.459227967,0.585162281,-0.044390248,0.047443148,-0.091833396,2009
13/09/09,2009091308,6,2,4,6:43,7,2203,7,DAL,46,46,6,34,0,1,TB,DAL,"(6:43) (Punt formation) D.Johnson punts 36 yards to DAL 10, Center-A.Economos, fair catch by P.Crayton.",1,0,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,Fair Catch,P.Crayton,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,6,1,1,TB,DAL,0,None,2,2,2,2,2,0.233966226,0.119379873,0.001378629,0.174795463,0.290068241,0.004731885,0.175679683,0,0,0.52496116,-0.36644623,NA,NA,0.540772033,0.459227967,0.541049852,0.458950148,0.540772033,2.78E-04,NA,NA,2009
13/09/09,2009091308,7,2,1,6:33,7,2193,10,DAL,10,90,10,3,0,0,DAL,TB,(6:33) M.Barber left end to DAL 13 for 3 yards (J.Phillips).,1,3,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,M.Barber,00-0023544,1,left,end,NA,None,0,NA,NA,NA,J.Phillips,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,6,7,-1,1,TB,DAL,0,None,2,2,2,2,2,0.340682155,0.136218733,0.009018701,0.202296819,0.12188672,0.002136371,0.187760501,0,0,-0.15851493,-0.171043133,NA,NA,0.541049852,0.458950148,0.545994399,0.454005601,0.458950148,-0.004944546,NA,NA,2009
13/09/09,2009091308,7,2,2,5:47,6,2147,46,DAL,13,87,7,3,0,0,DAL,TB,(5:47) (Shotgun) T.Romo pass incomplete deep left to J.Witten.,1,0,0,0,NA,NA,NA,0,0,NA,Pass,T.Romo,00-0021678,1,Incomplete Pass,Deep,29,0,0,left,0,NA,NA,None,0,NA,NA,J.Witten,00-0022127,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,6,7,-1,1,TB,DAL,0,None,2,2,2,2,2,0.376182987,0.137514998,0.006840914,0.201821415,0.105707434,0.002245879,0.169686372,0,0,-0.329558063,-0.568831733,2.362528803,-2.931360536,0.545994399,0.454005601,0.564106612,0.435893388,0.454005601,-0.018112213,0.072390015,-0.090502228,2009
13/09/09,2009091308,7,2,3,5:37,6,2137,10,DAL,13,87,7,8,0,0,DAL,TB,(5:37) (Shotgun) T.Romo pass short left to T.Choice pushed ob at DAL 18 for 5 yards (B.Ruud).,1,5,0,0,NA,NA,NA,0,0,NA,Pass,T.Romo,00-0021678,1,Complete,Short,-3,8,0,left,0,NA,NA,None,0,NA,NA,T.Choice,00-0026262,1,NA,NA,NA,B.Ruud,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,6,7,-1,1,TB,DAL,0,None,2,2,2,2,2,0.368304027,0.16398998,0.007830701,0.235171158,0.076483716,0.002310884,0.145909534,0,0,-0.898389796,-0.285277721,-1.013023638,0.727745917,0.564106612,0.435893388,0.57370496,0.42629504,0.435893388,-0.009598349,-0.03328982,0.023691472,2009
13/09/09,2009091308,7,2,4,5:15,6,2115,22,DAL,18,82,2,13,0,1,DAL,TB,"(5:15) (Punt formation) M.McBriar punts 45 yards to TB 37, Center-L.Ladouceur, fair catch by C.Smith. PENALTY on TB-S.Piscitelli, Running Into the Kicker, 5 yards, enforced at DAL 18 - No Play.",1,0,0,0,NA,NA,NA,0,0,Clean,No Play,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,Fair Catch,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,1,TB,Running Into the Kicker,S.Piscitelli,5,6,7,-1,1,TB,DAL,0,None,2,2,2,2,2,0.360949974,0.181983311,0.004460145,0.261255963,0.031668549,0.00255712,0.157124938,0,0,-1.183667517,1.859339313,NA,NA,0.57370496,0.42629504,0.515585587,0.484414413,0.42629504,0.058119373,NA,NA,2009
13/09/09,2009091308,7,2,1,5:06,6,2106,9,DAL,23,77,10,15,0,0,DAL,TB,"(5:06) F.Jones right tackle to DAL 25 for 2 yards (G.Hayes, Q.Black).",1,2,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,F.Jones,00-0026162,1,right,tackle,NA,None,0,NA,NA,NA,G.Hayes,Q.Black,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,6,7,-1,1,TB,DAL,0,None,2,2,2,2,2,0.3686542,0.101424133,0.003057672,0.149842134,0.148351585,0.002158442,0.226511834,0,0,0.675671796,-0.304296771,NA,NA,0.515585587,0.484414413,0.526183734,0.473816266,0.484414413,-0.010598147,NA,NA,2009
13/09/09,2009091308,7,2,2,4:25,5,2065,41,DAL,25,75,8,15,0,0,DAL,TB,(4:25) T.Romo pass incomplete short right to R.Williams (A.Talib).,1,0,0,0,NA,NA,NA,0,0,NA,Pass,T.Romo,00-0021678,1,Incomplete Pass,Short,8,0,0,right,0,NA,NA,None,0,NA,NA,R.Williams,00-0022909,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,6,7,-1,1,TB,DAL,0,None,2,2,2,2,2,0.407483757,0.104916747,0.002989161,0.15435285,0.132018839,0.002230702,0.196007945,0,0,0.371375024,-0.581536838,0.902761998,-1.484298836,0.526183734,0.473816266,0.544414363,0.455585637,0.473816266,-0.018230629,0.027439136,-0.045669765,2009
13/09/09,2009091308,7,2,3,4:20,5,2060,5,DAL,25,75,8,35,0,1,DAL,TB,(4:20) (Shotgun) T.Romo pass short middle to J.Witten to DAL 45 for 20 yards (S.Piscitelli).,1,20,0,0,NA,NA,NA,0,0,NA,Pass,T.Romo,00-0021678,1,Complete,Short,10,10,0,middle,0,NA,NA,None,0,NA,NA,J.Witten,00-0022127,1,NA,NA,NA,S.Piscitelli,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,6,7,-1,1,TB,DAL,0,None,2,2,2,2,2,0.410188487,0.127292611,0.003648258,0.185251863,0.106793472,0.002476401,0.164348908,0,0,-0.210161814,2.165776465,1.606794782,0.558981683,0.544414363,0.455585637,0.479426173,0.520573827,0.455585637,0.06498819,0.049239081,0.015749109,2009
13/09/09,2009091308,7,2,1,3:33,4,2013,47,DAL,45,55,10,35,0,0,DAL,TB,(3:33) T.Romo pass incomplete short left to D.Anderson.,1,0,0,0,NA,NA,NA,0,0,NA,Pass,T.Romo,00-0021678,1,Incomplete Pass,Short,1,0,0,left,0,NA,NA,None,0,NA,NA,D.Anderson,00-0025582,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,6,7,-1,1,TB,DAL,0,None,2,2,2,2,2,0.33521092,0.061055143,4.87E-04,0.089594809,0.204439578,0.002178581,0.30703442,0,0,1.955614651,-0.462906718,-0.365641585,-0.097265132,0.479426173,0.520573827,0.493915574,0.506084426,0.520573827,-0.014489401,-0.01145934,-0.003030061,2009
13/09/09,2009091308,7,2,2,3:26,4,2006,7,DAL,45,55,10,25,0,0,DAL,TB,"(3:26) P.Crayton left end to TB 39 for 16 yards (S.Piscitelli). PENALTY on DAL-F.Adams, Unnecessary Roughness, 15 yards, enforced at 50.",1,16,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,P.Crayton,00-0022766,1,left,end,NA,None,0,NA,NA,NA,S.Piscitelli,NA,NA,NA,0,NA,NA,0,0,NA,1,DAL,NA,F.Adams,15,6,7,-1,1,TB,DAL,0,None,2,2,2,2,2,0.358923651,0.070641171,7.96E-04,0.104656199,0.201101083,0.002332095,0.261549889,0,0,1.492707933,-0.853484871,NA,NA,0.493915574,0.506084426,0.520989923,0.479010077,0.506084426,-0.027074349,NA,NA,2009
13/09/09,2009091308,7,2,2,2:57,3,1977,29,DAL,35,65,20,25,0,0,DAL,TB,(2:57) (Shotgun) T.Romo pass incomplete deep left to M.Austin.,1,0,0,0,NA,NA,NA,0,0,NA,Pass,T.Romo,00-0021678,1,Incomplete Pass,Deep,30,0,0,left,0,NA,NA,None,0,NA,NA,M.Austin,00-0023921,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,6,7,-1,1,TB,DAL,0,None,2,2,2,2,2,0.442030041,0.084642204,0.001731107,0.126871775,0.154428033,0.002129533,0.188167307,0,0,0.639223063,-0.600152677,2.401557438,-3.001710115,0.520989923,0.479010077,0.555596205,0.444403795,0.479010077,-0.034606282,0.074647322,-0.109253604,2009
13/09/09,2009091308,7,2,NA,2:50,3,1970,7,DAL,35,35,0,25,0,0,,NA,Timeout #2 by DAL at 02:50.,1,0,0,0,NA,NA,NA,0,0,NA,Timeout,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,TB,DAL,1,DAL,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2009
13/09/09,2009091308,7,2,3,2:50,3,1970,0,DAL,35,65,20,26,0,0,DAL,TB,(2:50) (Shotgun) T.Romo pass short right to T.Choice to DAL 36 for 1 yard (G.Hayes).,1,1,0,0,NA,NA,NA,0,0,NA,Pass,T.Romo,00-0021678,1,Complete,Short,-4,5,0,right,0,NA,NA,None,0,NA,NA,T.Choice,00-0026262,1,NA,NA,NA,G.Hayes,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,6,7,-1,1,TB,DAL,0,None,1,2,1,2,1,0.460801006,0.102273627,0.001931952,0.152868524,0.135250131,0.002807775,0.144066986,0,0,0.039070386,-0.611291712,-0.887209473,0.27591776,0.555596205,0.444403795,0.575500675,0.424499325,0.444403795,-0.01990447,-0.028020494,0.008116024,2009
13/09/09,2009091308,7,2,4,2:15,3,1935,35,DAL,36,64,19,26,0,1,DAL,TB,"(2:15) (Punt formation) M.McBriar punts 63 yards to TB 1, Center-L.Ladouceur. C.Smith to TB 14 for 13 yards (B.Carpenter).",1,13,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,C.Smith,NA,B.Carpenter,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,6,7,-1,1,TB,DAL,0,None,1,2,1,2,1,0.534877311,0.116730579,0.002303383,0.16105687,0.092846697,0.002772192,0.08941297,0,0,-0.572221326,0.473518285,NA,NA,0.575500675,0.424499325,0.537622127,0.462377873,0.424499325,0.037878548,NA,NA,2009
13/09/09,2009091308,8,2,1,2:00,2,1920,15,TB,14,86,10,-1,0,0,TB,DAL,"(2:00) (Shotgun) B.Leftwich pass short left to A.Bryant to TB 13 for -1 yards (T.Newman, K.Hamlin).",1,-1,0,0,NA,NA,NA,0,0,NA,Pass,B.Leftwich,00-0022177,1,Complete,Short,-1,0,0,left,0,NA,NA,None,0,NA,NA,A.Bryant,00-0021191,1,NA,NA,NA,T.Newman,K.Hamlin,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,6,1,1,TB,DAL,0,None,2,2,1,2,1,0.59319474,0.077770689,0.004027501,0.114241418,0.082227246,0.001338111,0.127200296,0,0,0.098703041,0.136810373,0.136810373,0,0.537622127,0.462377873,0.534960826,0.465039174,0.537622127,-0.0026613,-0.0026613,0,2009
13/09/09,2009091308,8,2,2,1:20,2,1880,40,TB,13,87,11,0,0,0,TB,DAL,(1:20) (Shotgun) B.Leftwich scrambles left end pushed ob at TB 14 for 1 yard (K.Brooking).,1,1,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,B.Leftwich,00-0022177,1,left,end,NA,None,0,NA,NA,NA,K.Brooking,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,6,1,1,TB,DAL,0,None,2,2,1,2,1,0.73437725,0.061341815,0.006344482,0.044600985,0.081642128,4.69E-04,0.071224331,0,0,0.235513414,-0.199952249,NA,NA,0.534960826,0.465039174,0.528714198,0.471285802,0.534960826,-0.006246629,NA,NA,2009
13/09/09,2009091308,8,2,3,1:12,2,1872,8,TB,14,86,10,4,0,0,TB,DAL,"(1:12) (Shotgun) C.Smith left guard to TB 18 for 4 yards (B.James, A.Spencer).",1,4,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,C.Smith,00-0026113,1,left,guard,NA,None,0,NA,NA,NA,B.James,A.Spencer,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,6,1,1,TB,DAL,0,None,2,2,1,2,1,0.737759882,0.074448883,0.006598731,0.052807787,0.063562695,5.36E-04,0.064285531,0,0,0.035561165,-0.224972581,NA,NA,0.528714198,0.471285802,0.517756365,0.482243635,0.528714198,-0.010957833,NA,NA,2009
13/09/09,2009091308,8,2,NA,1:08,2,1868,4,TB,14,14,0,4,0,0,,NA,Timeout #3 by DAL at 01:08.,1,0,0,0,NA,NA,NA,0,0,NA,Timeout,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,TB,DAL,1,DAL,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2009
13/09/09,2009091308,8,2,4,1:08,2,1868,0,TB,18,82,6,4,0,1,TB,DAL,"(1:08) (Punt formation) D.Johnson punts 38 yards to DAL 44, Center-A.Economos, out of bounds.",1,0,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,6,1,1,TB,DAL,0,None,2,2,0,2,0,0.742092127,0.092754311,0.004872892,0.063666684,0.032219567,6.31E-04,0.063763311,0,0,-0.189411416,-1.372506524,NA,NA,0.517756365,0.482243635,0.473905562,0.526094438,0.517756365,-0.043850803,NA,NA,2009
13/09/09,2009091308,9,2,1,1:02,2,1862,6,DAL,44,56,10,9,0,0,DAL,TB,(1:02) (Shotgun) T.Romo pass short right to J.Witten pushed ob at TB 47 for 9 yards (S.Piscitelli).,1,9,0,0,NA,NA,NA,0,0,NA,Pass,T.Romo,00-0021678,1,Complete,Short,9,0,0,right,0,NA,NA,None,0,NA,NA,J.Witten,00-0022127,1,NA,NA,NA,S.Piscitelli,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,6,7,-1,1,TB,DAL,0,None,0,2,0,2,0,0.557523416,0.03567397,5.84E-04,0.025799576,0.202308665,5.99E-04,0.177511304,0,0,1.561917939,0.480289406,0.480289406,0,0.473905562,0.526094438,0.45897541,0.54102459,0.526094438,0.014930152,0.014930152,0,2009
13/09/09,2009091308,9,2,2,0:55,1,1855,7,TB,47,47,1,14,0,1,DAL,TB,"(:55) (Shotgun) PENALTY on TB-G.Adams, Defensive Offside, 5 yards, enforced at TB 47 - No Play.",1,0,0,0,NA,NA,NA,0,0,NA,No Play,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,1,TB,Defensive Offside,G.Adams,5,6,7,-1,1,TB,DAL,0,None,0,2,0,2,0,0.506501946,0.027588666,2.79E-04,0.019196939,0.215518283,6.10E-04,0.230304993,0,0,2.042207346,0.143019551,NA,NA,0.45897541,0.54102459,0.454510122,0.545489878,0.54102459,0.004465288,NA,NA,2009
13/09/09,2009091308,9,2,1,0:55,1,1855,0,TB,42,42,10,56,0,0,DAL,TB,"(:55) (Shotgun) T.Romo pass deep right to M.Austin for 42 yards, TOUCHDOWN.",1,42,1,1,NA,NA,NA,0,0,NA,Pass,T.Romo,00-0021678,1,Complete,Deep,21,21,0,right,0,NA,NA,None,0,NA,NA,M.Austin,00-0023921,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,6,7,-1,1,TB,DAL,0,None,0,2,0,2,0,0.455789388,0.027727353,1.95E-04,0.020006072,0.265474778,6.48E-04,0.23016019,0,0,2.185226897,4.814773103,0.919862594,3.894910509,0.454510122,0.545489878,0.291609651,0.708390349,0.545489878,0.162900472,0.029233644,0.133666828,2009
13/09/09,2009091308,9,2,NA,0:46,1,1846,9,TB,2,2,0,56,0,0,DAL,TB,"(Kick formation) N.Folk extra point is GOOD, Center-L.Ladouceur, Holder-M.McBriar.",1,0,1,0,Made,NA,NA,0,0,NA,Extra Point,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,12,7,5,5,TB,DAL,0,None,0,2,0,2,0,0,0,0,0,0,0,0,0.9907954,0,0.9907954,0.0092046,NA,NA,0.291609651,0.708390349,0.312604795,0.687395205,0.708390349,-0.020995145,NA,NA,2009
13/09/09,2009091308,10,2,NA,0:46,1,1846,0,DAL,30,30,0,0,0,NA,TB,DAL,D.Buehler kicks 74 yards from DAL 30 to TB -4. C.Smith to TB 22 for 26 yards (B.James).,1,26,0,0,NA,NA,NA,0,0,NA,Kickoff,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,C.Smith,NA,B.James,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,13,-6,6,TB,DAL,0,None,2,2,0,2,0,0.721627326,0.044939935,0.003133465,0.032595721,0.104028511,4.29E-04,0.093245572,0,0,0.596406694,0.048727569,NA,NA,0.312604795,0.687395205,0.314235933,0.685764067,0.312604795,0.001631138,NA,NA,2009
13/09/09,2009091308,10,2,1,0:38,1,1838,8,TB,22,78,10,3,0,0,TB,DAL,(:38) (Shotgun) B.Leftwich pass short middle to C.Smith to TB 25 for 3 yards (B.James).,1,3,0,0,NA,NA,NA,0,0,NA,Pass,B.Leftwich,00-0022177,1,Complete,Short,3,0,0,middle,0,NA,NA,None,0,NA,NA,C.Smith,00-0026113,1,NA,NA,NA,B.James,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,13,-6,6,TB,DAL,0,None,2,2,0,2,0,0.718293137,0.043165768,0.002666879,0.031290215,0.107732343,4.32E-04,0.096419298,0,0,0.645134263,-0.093290412,-0.093290412,0,0.314235933,0.685764067,0.310866468,0.689133532,0.314235933,-0.003369466,-0.003369466,0,2009
